alert_date,location,category,item_name,current_stock,alert_type,days_until_stockout,resolved,priority
2025-10-25,City Hospital - Pharmacy,medicines,Ibuprofen 400mg,177,LOW,12.64,False,MEDIUM
2025-10-26,City Hospital - Pharmacy,medicines,Ibuprofen 400mg,164,LOW,12.62,False,MEDIUM
2025-10-27,City Hospital - Pharmacy,medicines,Ibuprofen 400mg,138,LOW,5.31,False,MEDIUM
2025-10-28,City Hospital - Pharmacy,medicines,Ibuprofen 400mg,130,LOW,16.25,False,MEDIUM
2025-10-29,City Hospital - Pharmacy,medicines,Ibuprofen 400mg,124,LOW,20.67,False,MEDIUM
2025-11-29,City Hospital - Pharmacy,medicines,Ibuprofen 400mg,164,LOW,6.83,False,MEDIUM
2025-11-30,City Hospital - Pharmacy,medicines,Ibuprofen 400mg,141,LOW,6.13,False,MEDIUM
2025-12-01,City Hospital - Pharmacy,medicines,Ibuprofen 400mg,122,LOW,6.42,False,MEDIUM
2025-11-14,City Hospital - Pharmacy,medicines,Aspirin 100mg,326,LOW,16.3,False,MEDIUM
2025-11-15,City Hospital - Pharmacy,medicines,Aspirin 100mg,316,LOW,31.6,False,MEDIUM
2025-11-16,City Hospital - Pharmacy,medicines,Aspirin 100mg,307,LOW,34.11,False,MEDIUM
2025-11-17,City Hospital - Pharmacy,medicines,Aspirin 100mg,283,LOW,11.79,False,MEDIUM
2025-11-18,City Hospital - Pharmacy,medicines,Aspirin 100mg,277,LOW,46.17,False,MEDIUM
2025-11-19,City Hospital - Pharmacy,medicines,Aspirin 100mg,261,LOW,16.31,False,MEDIUM
2025-11-20,City Hospital - Pharmacy,medicines,Aspirin 100mg,251,LOW,25.1,False,MEDIUM
2025-10-30,City Hospital - Pharmacy,medicines,Metformin 500mg,262,LOW,7.08,False,MEDIUM
2025-10-31,City Hospital - Pharmacy,medicines,Metformin 500mg,245,LOW,14.41,False,MEDIUM
2025-11-01,City Hospital - Pharmacy,medicines,Metformin 500mg,225,LOW,11.25,False,MEDIUM
2025-11-02,City Hospital - Pharmacy,medicines,Metformin 500mg,205,LOW,10.25,False,MEDIUM
2025-11-03,City Hospital - Pharmacy,medicines,Metformin 500mg,189,LOW,11.81,False,MEDIUM
2025-12-22,City Hospital - Pharmacy,medicines,Metformin 500mg,258,LOW,10.32,False,MEDIUM
2025-12-23,City Hospital - Pharmacy,medicines,Metformin 500mg,239,LOW,12.58,False,MEDIUM
2025-12-24,City Hospital - Pharmacy,medicines,Metformin 500mg,219,LOW,10.95,False,MEDIUM
2025-12-25,City Hospital - Pharmacy,medicines,Metformin 500mg,205,LOW,14.64,False,MEDIUM
2025-12-26,City Hospital - Pharmacy,medicines,Metformin 500mg,179,LOW,6.88,False,MEDIUM
2025-10-25,City Hospital - Pharmacy,medicines,Omeprazole 20mg,214,LOW,8.23,False,MEDIUM
2025-10-26,City Hospital - Pharmacy,medicines,Omeprazole 20mg,203,LOW,18.45,False,MEDIUM
2025-10-27,City Hospital - Pharmacy,medicines,Omeprazole 20mg,189,LOW,13.5,False,MEDIUM
2025-10-28,City Hospital - Pharmacy,medicines,Omeprazole 20mg,184,LOW,36.8,False,MEDIUM
2025-10-29,City Hospital - Pharmacy,medicines,Omeprazole 20mg,167,LOW,9.82,False,MEDIUM
2025-10-30,City Hospital - Pharmacy,medicines,Omeprazole 20mg,154,LOW,11.85,False,MEDIUM
2025-12-10,City Hospital - Pharmacy,medicines,Omeprazole 20mg,218,LOW,14.53,False,MEDIUM
2025-12-11,City Hospital - Pharmacy,medicines,Omeprazole 20mg,185,LOW,5.61,False,MEDIUM
2025-12-12,City Hospital - Pharmacy,medicines,Omeprazole 20mg,152,LOW,4.61,False,MEDIUM
2025-10-26,City Hospital - Pharmacy,medicines,Ciprofloxacin 500mg,234,LOW,29.25,False,MEDIUM
2025-10-27,City Hospital - Pharmacy,medicines,Ciprofloxacin 500mg,219,LOW,14.6,False,MEDIUM
2025-10-28,City Hospital - Pharmacy,medicines,Ciprofloxacin 500mg,195,LOW,8.12,False,MEDIUM
2025-10-29,City Hospital - Pharmacy,medicines,Ciprofloxacin 500mg,187,LOW,23.38,False,MEDIUM
2025-10-30,City Hospital - Pharmacy,medicines,Ciprofloxacin 500mg,180,LOW,25.71,False,MEDIUM
2025-10-31,City Hospital - Pharmacy,medicines,Ciprofloxacin 500mg,161,LOW,8.47,False,MEDIUM
2025-12-16,City Hospital - Pharmacy,medicines,Ciprofloxacin 500mg,228,LOW,8.14,False,MEDIUM
2025-12-17,City Hospital - Pharmacy,medicines,Ciprofloxacin 500mg,208,LOW,10.4,False,MEDIUM
2025-12-18,City Hospital - Pharmacy,medicines,Ciprofloxacin 500mg,174,LOW,5.12,False,MEDIUM
2025-10-18,City Hospital - Pharmacy,medicines,Azithromycin 500mg,99,LOW,4.71,False,MEDIUM
2025-10-19,City Hospital - Pharmacy,medicines,Azithromycin 500mg,83,LOW,5.19,False,MEDIUM
2025-11-12,City Hospital - Pharmacy,medicines,Azithromycin 500mg,93,LOW,2.91,False,MEDIUM
2025-12-03,City Hospital - Pharmacy,medicines,Azithromycin 500mg,96,LOW,3.69,False,MEDIUM
2025-12-04,City Hospital - Pharmacy,medicines,Azithromycin 500mg,88,LOW,11.0,False,MEDIUM
2025-12-23,City Hospital - Pharmacy,medicines,Azithromycin 500mg,106,LOW,6.24,False,MEDIUM
2025-12-24,City Hospital - Pharmacy,medicines,Azithromycin 500mg,100,LOW,16.67,False,MEDIUM
2025-11-06,City Hospital - Pharmacy,medicines,Insulin 100U/ml,313,LOW,17.39,False,MEDIUM
2025-11-07,City Hospital - Pharmacy,medicines,Insulin 100U/ml,286,LOW,10.59,False,MEDIUM
2025-11-08,City Hospital - Pharmacy,medicines,Insulin 100U/ml,272,LOW,19.43,False,MEDIUM
2025-11-09,City Hospital - Pharmacy,medicines,Insulin 100U/ml,243,LOW,8.38,False,MEDIUM
2025-11-10,City Hospital - Pharmacy,medicines,Insulin 100U/ml,222,LOW,10.57,False,MEDIUM
2025-10-21,City Hospital - Pharmacy,medicines,Salbutamol Inhaler,168,LOW,42.0,False,MEDIUM
2025-10-22,City Hospital - Pharmacy,medicines,Salbutamol Inhaler,137,LOW,4.42,False,MEDIUM
2025-10-23,City Hospital - Pharmacy,medicines,Salbutamol Inhaler,123,LOW,8.79,False,MEDIUM
2025-11-26,City Hospital - Pharmacy,medicines,Salbutamol Inhaler,153,LOW,4.94,False,MEDIUM
2025-11-27,City Hospital - Pharmacy,medicines,Salbutamol Inhaler,132,LOW,6.29,False,MEDIUM
2025-12-28,City Hospital - Pharmacy,medicines,Salbutamol Inhaler,168,LOW,28.0,False,MEDIUM
2025-12-29,City Hospital - Pharmacy,medicines,Salbutamol Inhaler,135,LOW,4.09,False,MEDIUM
2025-12-30,City Hospital - Pharmacy,medicines,Salbutamol Inhaler,131,LOW,32.75,False,MEDIUM
2025-10-19,City Hospital - Pharmacy,food,Rice (kg),193,LOW,3.57,False,MEDIUM
2025-10-20,City Hospital - Pharmacy,food,Rice (kg),158,LOW,4.51,False,MEDIUM
2025-11-13,City Hospital - Pharmacy,food,Rice (kg),195,LOW,3.9,False,MEDIUM
2025-11-14,City Hospital - Pharmacy,food,Rice (kg),169,LOW,6.5,False,MEDIUM
2025-12-05,City Hospital - Pharmacy,food,Rice (kg),204,LOW,13.6,False,MEDIUM
2025-12-06,City Hospital - Pharmacy,food,Rice (kg),159,LOW,3.53,False,MEDIUM
2025-12-29,City Hospital - Pharmacy,food,Rice (kg),207,LOW,10.35,False,MEDIUM
2025-12-30,City Hospital - Pharmacy,food,Rice (kg),177,LOW,5.9,False,MEDIUM
2025-10-10,City Hospital - Pharmacy,food,Wheat Flour (kg),78,LOW,2.6,False,MEDIUM
2025-10-11,City Hospital - Pharmacy,food,Wheat Flour (kg),64,LOW,4.57,False,MEDIUM
2025-10-23,City Hospital - Pharmacy,food,Wheat Flour (kg),77,LOW,4.28,False,MEDIUM
2025-10-24,City Hospital - Pharmacy,food,Wheat Flour (kg),60,LOW,3.53,False,MEDIUM
2025-11-11,City Hospital - Pharmacy,food,Wheat Flour (kg),86,LOW,2.97,False,MEDIUM
2025-11-12,City Hospital - Pharmacy,food,Wheat Flour (kg),59,LOW,2.19,False,MEDIUM
2025-11-30,City Hospital - Pharmacy,food,Wheat Flour (kg),58,LOW,1.93,False,MEDIUM
2025-12-12,City Hospital - Pharmacy,food,Wheat Flour (kg),58,LOW,2.0,False,MEDIUM
2025-12-23,City Hospital - Pharmacy,food,Wheat Flour (kg),79,LOW,4.65,False,MEDIUM
2026-01-03,City Hospital - Pharmacy,food,Wheat Flour (kg),77,LOW,2.48,False,MEDIUM
2025-10-24,City Hospital - Pharmacy,food,Lentils (kg),55,LOW,2.29,False,MEDIUM
2025-10-30,City Hospital - Pharmacy,food,Lentils (kg),41,LOW,1.17,False,MEDIUM
2025-11-06,City Hospital - Pharmacy,food,Lentils (kg),49,LOW,2.23,False,MEDIUM
2025-11-13,City Hospital - Pharmacy,food,Lentils (kg),57,LOW,1.36,False,MEDIUM
2025-11-27,City Hospital - Pharmacy,food,Lentils (kg),53,LOW,2.65,False,MEDIUM
2025-12-04,City Hospital - Pharmacy,food,Lentils (kg),41,LOW,1.78,False,MEDIUM
2025-12-11,City Hospital - Pharmacy,food,Lentils (kg),50,LOW,5.56,False,MEDIUM
2025-12-17,City Hospital - Pharmacy,food,Lentils (kg),56,LOW,1.47,False,MEDIUM
2025-10-23,City Hospital - Pharmacy,food,Cooking Oil (L),301,LOW,10.75,False,MEDIUM
2025-10-24,City Hospital - Pharmacy,food,Cooking Oil (L),272,LOW,9.38,False,MEDIUM
2025-10-25,City Hospital - Pharmacy,food,Cooking Oil (L),231,LOW,5.63,False,MEDIUM
2025-12-01,City Hospital - Pharmacy,food,Cooking Oil (L),275,LOW,7.43,False,MEDIUM
2025-12-02,City Hospital - Pharmacy,food,Cooking Oil (L),256,LOW,13.47,False,MEDIUM
2025-12-03,City Hospital - Pharmacy,food,Cooking Oil (L),222,LOW,6.53,False,MEDIUM
2026-01-03,City Hospital - Pharmacy,food,Cooking Oil (L),271,LOW,6.78,False,MEDIUM
2025-10-31,City Hospital - Pharmacy,food,Sugar (kg),134,LOW,2.79,False,MEDIUM
2025-11-01,City Hospital - Pharmacy,food,Sugar (kg),106,LOW,3.79,False,MEDIUM
2025-11-15,City Hospital - Pharmacy,food,Sugar (kg),133,LOW,4.03,False,MEDIUM
2025-11-29,City Hospital - Pharmacy,food,Sugar (kg),133,LOW,6.33,False,MEDIUM
2025-11-30,City Hospital - Pharmacy,food,Sugar (kg),102,LOW,3.29,False,MEDIUM
2025-12-19,City Hospital - Pharmacy,food,Sugar (kg),129,LOW,2.93,False,MEDIUM
2025-12-20,City Hospital - Pharmacy,food,Sugar (kg),112,LOW,6.59,False,MEDIUM
2025-10-16,City Hospital - Pharmacy,food,Salt (kg),186,LOW,3.72,False,MEDIUM
2025-10-17,City Hospital - Pharmacy,food,Salt (kg),145,LOW,3.54,False,MEDIUM
2025-11-05,City Hospital - Pharmacy,food,Salt (kg),168,LOW,3.17,False,MEDIUM
2025-11-27,City Hospital - Pharmacy,food,Salt (kg),150,LOW,3.12,False,MEDIUM
2025-12-16,City Hospital - Pharmacy,food,Salt (kg),171,LOW,3.72,False,MEDIUM
2025-10-13,City Hospital - Pharmacy,food,Milk Powder (kg),153,LOW,4.14,False,MEDIUM
2025-10-14,City Hospital - Pharmacy,food,Milk Powder (kg),135,LOW,7.5,False,MEDIUM
2025-11-02,City Hospital - Pharmacy,food,Milk Powder (kg),120,LOW,3.43,False,MEDIUM
2025-11-03,City Hospital - Pharmacy,food,Milk Powder (kg),111,LOW,12.33,False,MEDIUM
2025-11-22,City Hospital - Pharmacy,food,Milk Powder (kg),128,LOW,2.91,False,MEDIUM
2025-11-23,City Hospital - Pharmacy,food,Milk Powder (kg),104,LOW,4.33,False,MEDIUM
2025-12-09,City Hospital - Pharmacy,food,Milk Powder (kg),146,LOW,8.59,False,MEDIUM
2025-12-10,City Hospital - Pharmacy,food,Milk Powder (kg),123,LOW,5.35,False,MEDIUM
2025-12-26,City Hospital - Pharmacy,food,Milk Powder (kg),144,LOW,4.8,False,MEDIUM
2025-10-16,City Hospital - Pharmacy,food,Canned Beans,36,LOW,5.14,False,MEDIUM
2025-10-21,City Hospital - Pharmacy,food,Canned Beans,37,LOW,0.71,False,MEDIUM
2025-11-03,City Hospital - Pharmacy,food,Canned Beans,30,LOW,3.0,False,MEDIUM
2025-11-22,City Hospital - Pharmacy,food,Canned Beans,29,LOW,0.97,False,MEDIUM
2025-11-28,City Hospital - Pharmacy,food,Canned Beans,32,LOW,2.91,False,MEDIUM
2025-12-03,City Hospital - Pharmacy,food,Canned Beans,30,LOW,0.97,False,MEDIUM
2025-12-08,City Hospital - Pharmacy,food,Canned Beans,33,LOW,2.06,False,MEDIUM
2025-12-14,City Hospital - Pharmacy,food,Canned Beans,32,LOW,3.2,False,MEDIUM
2025-11-03,City Hospital - Pharmacy,food,Pasta (kg),43,LOW,1.72,False,MEDIUM
2025-11-21,City Hospital - Pharmacy,food,Pasta (kg),57,LOW,2.48,False,MEDIUM
2025-11-28,City Hospital - Pharmacy,food,Pasta (kg),44,LOW,1.52,False,MEDIUM
2025-12-05,City Hospital - Pharmacy,food,Pasta (kg),57,LOW,1.73,False,MEDIUM
2025-12-31,City Hospital - Pharmacy,food,Pasta (kg),57,LOW,1.58,False,MEDIUM
2025-10-10,City Hospital - Pharmacy,food,Baby Food,61,LOW,5.08,False,MEDIUM
2025-10-18,City Hospital - Pharmacy,food,Baby Food,49,LOW,1.48,False,MEDIUM
2025-10-26,City Hospital - Pharmacy,food,Baby Food,49,LOW,1.09,False,MEDIUM
2025-11-03,City Hospital - Pharmacy,food,Baby Food,66,LOW,1.18,False,MEDIUM
2025-11-12,City Hospital - Pharmacy,food,Baby Food,55,LOW,2.29,False,MEDIUM
2025-11-19,City Hospital - Pharmacy,food,Baby Food,68,LOW,4.86,False,MEDIUM
2025-11-29,City Hospital - Pharmacy,food,Baby Food,68,LOW,6.18,False,MEDIUM
2025-11-30,City Hospital - Pharmacy,food,Baby Food,60,LOW,7.5,False,MEDIUM
2025-12-09,City Hospital - Pharmacy,food,Baby Food,51,LOW,1.34,False,MEDIUM
2025-12-17,City Hospital - Pharmacy,food,Baby Food,67,LOW,5.15,False,MEDIUM
2025-11-18,City Hospital - Pharmacy,supplies,Surgical Masks (box),319,LOW,17.72,False,MEDIUM
2025-11-19,City Hospital - Pharmacy,supplies,Surgical Masks (box),308,LOW,28.0,False,MEDIUM
2025-11-20,City Hospital - Pharmacy,supplies,Surgical Masks (box),290,LOW,16.11,False,MEDIUM
2025-11-21,City Hospital - Pharmacy,supplies,Surgical Masks (box),285,LOW,57.0,False,MEDIUM
2025-11-22,City Hospital - Pharmacy,supplies,Surgical Masks (box),280,LOW,56.0,False,MEDIUM
2025-11-23,City Hospital - Pharmacy,supplies,Surgical Masks (box),275,LOW,55.0,False,MEDIUM
2025-11-24,City Hospital - Pharmacy,supplies,Surgical Masks (box),255,LOW,12.75,False,MEDIUM
2025-11-25,City Hospital - Pharmacy,supplies,Surgical Masks (box),243,LOW,20.25,False,MEDIUM
2025-11-26,City Hospital - Pharmacy,supplies,Surgical Masks (box),236,LOW,33.71,False,MEDIUM
2025-11-27,City Hospital - Pharmacy,supplies,Surgical Masks (box),225,LOW,20.45,False,MEDIUM
2025-10-24,City Hospital - Pharmacy,supplies,Gloves (box),112,LOW,8.62,False,MEDIUM
2025-10-25,City Hospital - Pharmacy,supplies,Gloves (box),105,LOW,15.0,False,MEDIUM
2025-10-26,City Hospital - Pharmacy,supplies,Gloves (box),89,LOW,5.56,False,MEDIUM
2025-11-24,City Hospital - Pharmacy,supplies,Gloves (box),120,LOW,13.33,False,MEDIUM
2025-11-25,City Hospital - Pharmacy,supplies,Gloves (box),105,LOW,7.0,False,MEDIUM
2025-11-26,City Hospital - Pharmacy,supplies,Gloves (box),88,LOW,5.18,False,MEDIUM
2025-12-24,City Hospital - Pharmacy,supplies,Gloves (box),111,LOW,9.25,False,MEDIUM
2025-12-25,City Hospital - Pharmacy,supplies,Gloves (box),100,LOW,9.09,False,MEDIUM
2025-12-26,City Hospital - Pharmacy,supplies,Gloves (box),95,LOW,19.0,False,MEDIUM
2025-12-27,City Hospital - Pharmacy,supplies,Gloves (box),87,LOW,10.88,False,MEDIUM
2025-12-28,City Hospital - Pharmacy,supplies,Gloves (box),82,LOW,16.4,False,MEDIUM
2025-10-26,City Hospital - Pharmacy,supplies,Hand Sanitizer (L),130,LOW,5.65,False,MEDIUM
2025-10-27,City Hospital - Pharmacy,supplies,Hand Sanitizer (L),125,LOW,25.0,False,MEDIUM
2025-10-28,City Hospital - Pharmacy,supplies,Hand Sanitizer (L),118,LOW,16.86,False,MEDIUM
2025-10-29,City Hospital - Pharmacy,supplies,Hand Sanitizer (L),105,LOW,8.08,False,MEDIUM
2025-11-27,City Hospital - Pharmacy,supplies,Hand Sanitizer (L),139,LOW,8.69,False,MEDIUM
2025-11-28,City Hospital - Pharmacy,supplies,Hand Sanitizer (L),130,LOW,14.44,False,MEDIUM
2025-11-29,City Hospital - Pharmacy,supplies,Hand Sanitizer (L),118,LOW,9.83,False,MEDIUM
2025-11-30,City Hospital - Pharmacy,supplies,Hand Sanitizer (L),100,LOW,5.56,False,MEDIUM
2025-12-31,City Hospital - Pharmacy,supplies,Hand Sanitizer (L),143,LOW,20.43,False,MEDIUM
2026-01-01,City Hospital - Pharmacy,supplies,Hand Sanitizer (L),135,LOW,16.88,False,MEDIUM
2026-01-02,City Hospital - Pharmacy,supplies,Hand Sanitizer (L),117,LOW,6.5,False,MEDIUM
2026-01-03,City Hospital - Pharmacy,supplies,Hand Sanitizer (L),106,LOW,9.64,False,MEDIUM
2025-11-13,City Hospital - Pharmacy,supplies,Bandages (pack),291,LOW,14.55,False,MEDIUM
2025-11-14,City Hospital - Pharmacy,supplies,Bandages (pack),284,LOW,40.57,False,MEDIUM
2025-11-15,City Hospital - Pharmacy,supplies,Bandages (pack),272,LOW,22.67,False,MEDIUM
2025-11-16,City Hospital - Pharmacy,supplies,Bandages (pack),267,LOW,53.4,False,MEDIUM
2025-11-17,City Hospital - Pharmacy,supplies,Bandages (pack),252,LOW,16.8,False,MEDIUM
2025-11-18,City Hospital - Pharmacy,supplies,Bandages (pack),224,LOW,8.0,False,MEDIUM
2025-10-15,City Hospital - Pharmacy,supplies,Syringes (pack),53,LOW,1.89,False,MEDIUM
2025-10-30,City Hospital - Pharmacy,supplies,Syringes (pack),73,LOW,12.17,False,MEDIUM
2025-10-31,City Hospital - Pharmacy,supplies,Syringes (pack),62,LOW,5.64,False,MEDIUM
2025-11-20,City Hospital - Pharmacy,supplies,Syringes (pack),69,LOW,2.88,False,MEDIUM
2025-11-21,City Hospital - Pharmacy,supplies,Syringes (pack),62,LOW,8.86,False,MEDIUM
2025-11-22,City Hospital - Pharmacy,supplies,Syringes (pack),56,LOW,9.33,False,MEDIUM
2025-12-07,City Hospital - Pharmacy,supplies,Syringes (pack),74,LOW,24.67,False,MEDIUM
2025-12-08,City Hospital - Pharmacy,supplies,Syringes (pack),71,LOW,23.67,False,MEDIUM
2025-12-09,City Hospital - Pharmacy,supplies,Syringes (pack),59,LOW,4.92,False,MEDIUM
2025-12-26,City Hospital - Pharmacy,supplies,Syringes (pack),73,LOW,14.6,False,MEDIUM
2025-12-27,City Hospital - Pharmacy,supplies,Syringes (pack),66,LOW,9.43,False,MEDIUM
2025-12-28,City Hospital - Pharmacy,supplies,Syringes (pack),63,LOW,21.0,False,MEDIUM
2025-12-29,City Hospital - Pharmacy,supplies,Syringes (pack),51,LOW,4.25,False,MEDIUM
2025-10-22,City Hospital - Pharmacy,supplies,Cotton Swabs (pack),111,LOW,5.55,False,MEDIUM
2025-10-23,City Hospital - Pharmacy,supplies,Cotton Swabs (pack),95,LOW,5.94,False,MEDIUM
2025-10-24,City Hospital - Pharmacy,supplies,Cotton Swabs (pack),84,LOW,7.64,False,MEDIUM
2025-11-22,City Hospital - Pharmacy,supplies,Cotton Swabs (pack),113,LOW,7.53,False,MEDIUM
2025-11-23,City Hospital - Pharmacy,supplies,Cotton Swabs (pack),101,LOW,8.42,False,MEDIUM
2025-11-24,City Hospital - Pharmacy,supplies,Cotton Swabs (pack),87,LOW,6.21,False,MEDIUM
2025-12-24,City Hospital - Pharmacy,supplies,Cotton Swabs (pack),119,LOW,13.22,False,MEDIUM
2025-12-25,City Hospital - Pharmacy,supplies,Cotton Swabs (pack),103,LOW,6.44,False,MEDIUM
2025-12-26,City Hospital - Pharmacy,supplies,Cotton Swabs (pack),80,LOW,3.48,False,MEDIUM
2025-11-05,City Hospital - Pharmacy,supplies,Thermometers,252,LOW,9.0,False,MEDIUM
2025-11-06,City Hospital - Pharmacy,supplies,Thermometers,243,LOW,27.0,False,MEDIUM
2025-11-07,City Hospital - Pharmacy,supplies,Thermometers,235,LOW,29.38,False,MEDIUM
2025-11-08,City Hospital - Pharmacy,supplies,Thermometers,224,LOW,20.36,False,MEDIUM
2025-11-09,City Hospital - Pharmacy,supplies,Thermometers,218,LOW,36.33,False,MEDIUM
2025-11-10,City Hospital - Pharmacy,supplies,Thermometers,202,LOW,12.62,False,MEDIUM
2025-11-11,City Hospital - Pharmacy,supplies,Thermometers,198,LOW,49.5,False,MEDIUM
2025-11-12,City Hospital - Pharmacy,supplies,Thermometers,185,LOW,14.23,False,MEDIUM
2025-11-01,City Hospital - Pharmacy,supplies,Blood Pressure Monitor,198,LOW,11.65,False,MEDIUM
2025-11-02,City Hospital - Pharmacy,supplies,Blood Pressure Monitor,185,LOW,14.23,False,MEDIUM
2025-11-03,City Hospital - Pharmacy,supplies,Blood Pressure Monitor,163,LOW,7.41,False,MEDIUM
2025-11-04,City Hospital - Pharmacy,supplies,Blood Pressure Monitor,150,LOW,11.54,False,MEDIUM
2025-12-23,City Hospital - Pharmacy,supplies,Blood Pressure Monitor,194,LOW,6.26,False,MEDIUM
2025-12-24,City Hospital - Pharmacy,supplies,Blood Pressure Monitor,177,LOW,10.41,False,MEDIUM
2025-12-25,City Hospital - Pharmacy,supplies,Blood Pressure Monitor,165,LOW,13.75,False,MEDIUM
2025-12-26,City Hospital - Pharmacy,supplies,Blood Pressure Monitor,140,LOW,5.6,False,MEDIUM
2025-11-06,City Hospital - Pharmacy,supplies,First Aid Kit,217,LOW,12.76,False,MEDIUM
2025-11-07,City Hospital - Pharmacy,supplies,First Aid Kit,190,LOW,7.04,False,MEDIUM
2025-11-08,City Hospital - Pharmacy,supplies,First Aid Kit,178,LOW,14.83,False,MEDIUM
2025-11-09,City Hospital - Pharmacy,supplies,First Aid Kit,164,LOW,11.71,False,MEDIUM
2025-11-10,City Hospital - Pharmacy,supplies,First Aid Kit,160,LOW,40.0,False,MEDIUM
2026-01-02,City Hospital - Pharmacy,supplies,First Aid Kit,213,LOW,12.53,False,MEDIUM
2026-01-03,City Hospital - Pharmacy,supplies,First Aid Kit,205,LOW,25.62,False,MEDIUM
2025-10-14,City Hospital - Pharmacy,supplies,Disinfectant (L),59,LOW,5.36,False,MEDIUM
2025-10-15,City Hospital - Pharmacy,supplies,Disinfectant (L),43,LOW,2.69,False,MEDIUM
2025-10-31,City Hospital - Pharmacy,supplies,Disinfectant (L),47,LOW,1.62,False,MEDIUM
2025-11-13,City Hospital - Pharmacy,supplies,Disinfectant (L),49,LOW,2.33,False,MEDIUM
2025-11-14,City Hospital - Pharmacy,supplies,Disinfectant (L),42,LOW,6.0,False,MEDIUM
2025-11-29,City Hospital - Pharmacy,supplies,Disinfectant (L),50,LOW,3.12,False,MEDIUM
2025-12-15,City Hospital - Pharmacy,supplies,Disinfectant (L),44,LOW,2.32,False,MEDIUM
2025-12-28,City Hospital - Pharmacy,supplies,Disinfectant (L),56,LOW,3.29,False,MEDIUM
2025-12-29,City Hospital - Pharmacy,supplies,Disinfectant (L),53,LOW,17.67,False,MEDIUM
2025-12-30,City Hospital - Pharmacy,supplies,Disinfectant (L),42,LOW,3.82,False,MEDIUM
2025-10-15,City Hospital - Emergency,medicines,Paracetamol 500mg,93,LOW,6.2,False,MEDIUM
2025-11-04,City Hospital - Emergency,medicines,Paracetamol 500mg,87,LOW,2.49,False,MEDIUM
2025-11-26,City Hospital - Emergency,medicines,Paracetamol 500mg,85,LOW,3.4,False,MEDIUM
2025-12-16,City Hospital - Emergency,medicines,Paracetamol 500mg,91,LOW,2.94,False,MEDIUM
2025-12-17,City Hospital - Emergency,medicines,Paracetamol 500mg,68,LOW,2.96,False,MEDIUM
2025-10-13,City Hospital - Emergency,medicines,Amoxicillin 250mg,48,LOW,9.6,False,MEDIUM
2025-10-14,City Hospital - Emergency,medicines,Amoxicillin 250mg,38,LOW,3.8,False,MEDIUM
2025-11-03,City Hospital - Emergency,medicines,Amoxicillin 250mg,46,LOW,1.59,False,MEDIUM
2025-11-14,City Hospital - Emergency,medicines,Amoxicillin 250mg,47,LOW,2.24,False,MEDIUM
2025-11-15,City Hospital - Emergency,medicines,Amoxicillin 250mg,33,LOW,2.36,False,MEDIUM
2025-11-25,City Hospital - Emergency,medicines,Amoxicillin 250mg,40,LOW,1.18,False,MEDIUM
2025-12-04,City Hospital - Emergency,medicines,Amoxicillin 250mg,41,LOW,2.93,False,MEDIUM
2025-12-05,City Hospital - Emergency,medicines,Amoxicillin 250mg,32,LOW,3.56,False,MEDIUM
